CustomerID,Customer,Channel,Segment,StoreSize,CreditTermsDays,RouteID,DistributorID,RegionID,Region,State,OpenedYear
C01452,Customer 01452,Modern Trade,Micro,Small,30,RT0097,D017,R5,Central,Jos,2023
C01453,Customer 01453,General Trade,SME,Small,7,RT0097,D017,R5,Central,Jos,2017
C01454,Customer 01454,Wholesale,Key Account,Medium,21,RT0097,D017,R5,Central,Jos,2018
C01455,Customer 01455,HoReCa,Micro,Small,14,RT0097,D017,R5,Central,Jos,2018
C01456,Customer 01456,Wholesale,Mid-market,Medium,30,RT0097,D017,R5,Central,Jos,2018
C01457,Customer 01457,Wholesale,Key Account,Large,7,RT0097,D017,R5,Central,Jos,2021
C01458,Customer 01458,General Trade,Micro,Small,0,RT0097,D017,R5,Central,Jos,2021
C01459,Customer 01459,General Trade,SME,Medium,7,RT0097,D017,R5,Central,Jos,2018
C01460,Customer 01460,General Trade,SME,Small,7,RT0097,D017,R5,Central,Jos,2017
C01461,Customer 01461,General Trade,Micro,Small,14,RT0097,D017,R5,Central,Jos,2022
C01462,Customer 01462,Wholesale,SME,Medium,30,RT0097,D017,R5,Central,Jos,2016
C01463,Customer 01463,General Trade,Mid-market,Medium,7,RT0097,D017,R5,Central,Jos,2022
C01464,Customer 01464,General Trade,SME,Small,14,RT0097,D017,R5,Central,Jos,2022
C01465,Customer 01465,HoReCa,SME,Small,30,RT0098,D017,R5,Central,Jos,2018
C01466,Customer 01466,General Trade,Micro,Small,30,RT0098,D017,R5,Central,Jos,2024
C01467,Customer 01467,General Trade,SME,Small,7,RT0098,D017,R5,Central,Jos,2022
C01468,Customer 01468,Wholesale,SME,Small,14,RT0098,D017,R5,Central,Jos,2018
C01469,Customer 01469,Wholesale,Mid-market,Large,21,RT0098,D017,R5,Central,Jos,2022
C01470,Customer 01470,General Trade,SME,Medium,21,RT0098,D017,R5,Central,Jos,2020
C01471,Customer 01471,General Trade,SME,Small,7,RT0098,D017,R5,Central,Jos,2024
C01472,Customer 01472,General Trade,SME,Small,14,RT0098,D017,R5,Central,Jos,2017
C01473,Customer 01473,Modern Trade,Mid-market,Small,30,RT0098,D017,R5,Central,Jos,2019
C01474,Customer 01474,E-commerce,Key Account,Medium,7,RT0098,D017,R5,Central,Jos,2019
C01475,Customer 01475,E-commerce,Micro,Small,21,RT0098,D017,R5,Central,Jos,2021
C01476,Customer 01476,General Trade,Mid-market,Large,30,RT0098,D017,R5,Central,Jos,2024
C01477,Customer 01477,Wholesale,SME,Small,7,RT0098,D017,R5,Central,Jos,2016
C01478,Customer 01478,Modern Trade,Micro,Medium,30,RT0098,D017,R5,Central,Jos,2023
C01479,Customer 01479,E-commerce,Mid-market,Large,21,RT0098,D017,R5,Central,Jos,2018
C01480,Customer 01480,E-commerce,Micro,Small,0,RT0098,D017,R5,Central,Jos,2021
C01481,Customer 01481,Modern Trade,Micro,Small,0,RT0098,D017,R5,Central,Jos,2018
C01482,Customer 01482,General Trade,Key Account,Large,7,RT0098,D017,R5,Central,Jos,2019
C01483,Customer 01483,General Trade,Mid-market,Large,14,RT0098,D017,R5,Central,Jos,2022
C01484,Customer 01484,General Trade,SME,Small,7,RT0098,D017,R5,Central,Jos,2022
C01485,Customer 01485,Modern Trade,Mid-market,Medium,30,RT0099,D017,R5,Central,Jos,2021
C01486,Customer 01486,Modern Trade,Micro,Medium,14,RT0099,D017,R5,Central,Jos,2018
C01487,Customer 01487,Wholesale,Micro,Small,14,RT0099,D017,R5,Central,Jos,2024
C01488,Customer 01488,General Trade,SME,Small,21,RT0099,D017,R5,Central,Jos,2016
C01489,Customer 01489,Modern Trade,Key Account,Medium,30,RT0099,D017,R5,Central,Jos,2019
C01490,Customer 01490,Modern Trade,SME,Small,30,RT0099,D017,R5,Central,Jos,2018
C01491,Customer 01491,Wholesale,Mid-market,Medium,14,RT0099,D017,R5,Central,Jos,2021
C01492,Customer 01492,General Trade,Micro,Small,0,RT0099,D017,R5,Central,Jos,2022
C01493,Customer 01493,Wholesale,Key Account,Medium,14,RT0099,D017,R5,Central,Jos,2022
C01494,Customer 01494,Wholesale,Micro,Medium,14,RT0099,D017,R5,Central,Jos,2022
C01495,Customer 01495,Modern Trade,Key Account,Medium,30,RT0099,D017,R5,Central,Jos,2023
C01496,Customer 01496,General Trade,Micro,Medium,0,RT0099,D017,R5,Central,Jos,2020
C01497,Customer 01497,Wholesale,SME,Small,30,RT0099,D017,R5,Central,Jos,2023
C01498,Customer 01498,Modern Trade,Micro,Small,7,RT0099,D017,R5,Central,Jos,2021
C01499,Customer 01499,General Trade,Micro,Small,7,RT0099,D017,R5,Central,Jos,2019
C01500,Customer 01500,E-commerce,Key Account,Medium,14,RT0100,D017,R5,Central,Jos,2020
C01501,Customer 01501,Modern Trade,SME,Small,30,RT0100,D017,R5,Central,Jos,2021
C01502,Customer 01502,Wholesale,Mid-market,Medium,21,RT0100,D017,R5,Central,Jos,2019
C01503,Customer 01503,General Trade,SME,Small,0,RT0100,D017,R5,Central,Jos,2017
C01504,Customer 01504,Modern Trade,SME,Large,30,RT0100,D017,R5,Central,Jos,2016
C01505,Customer 01505,HoReCa,Micro,Small,21,RT0100,D017,R5,Central,Jos,2024
C01506,Customer 01506,Modern Trade,Micro,Small,7,RT0100,D017,R5,Central,Jos,2020
C01507,Customer 01507,Modern Trade,Micro,Large,14,RT0100,D017,R5,Central,Jos,2016
C01508,Customer 01508,Wholesale,SME,Small,21,RT0100,D017,R5,Central,Jos,2022
C01509,Customer 01509,Wholesale,SME,Small,30,RT0100,D017,R5,Central,Jos,2021
C01510,Customer 01510,General Trade,Mid-market,Medium,0,RT0100,D017,R5,Central,Jos,2017
C01511,Customer 01511,Modern Trade,Mid-market,Medium,7,RT0100,D017,R5,Central,Jos,2021
C01512,Customer 01512,General Trade,Key Account,Small,30,RT0100,D017,R5,Central,Jos,2023
C01513,Customer 01513,General Trade,Micro,Medium,30,RT0100,D017,R5,Central,Jos,2019
